flight_id,flight_number,callsign,airline,airline_iata,airline_icao,aircraft_model,aircraft_code,registration,status,status_category,scheduled,estimated,origin_airport,origin_iata,origin_icao,origin_city,origin_country,destination_airport,destination_iata,flight_type,data_airport,data_timestamp,baggage_claim,terminal,gate,destination_icao,destination_city,destination_country
,HC332,,Air Senegal,HC,SZN,,320,,Scheduled,scheduled,1756276200,,Mohammed V (CMN),CMN,,,,Dakar Blaise Diagne International Airport,DSS,departure,CMN,2025-08-26T13:57:29.706367,,2,,GOBD,Dakar,Senegal
,AT353,,Royal Air Maroc,AT,RAM,,76Y,,Scheduled,scheduled,1756276200,,Mohammed V (CMN),CMN,,,,Brussels Airport,BRU,departure,CMN,2025-08-26T13:57:29.706385,,,,EBBR,Brussels,Belgium
,SV376,,Saudia,SV,SVA,Boeing 787-10 Dreamliner,B78X,HZ-AR27,Scheduled,scheduled,1756276800,,Mohammed V (CMN),CMN,,,,Jeddah King Abdulaziz International Airport,JED,departure,CMN,2025-08-26T13:57:29.706405,,2,,OEJN,Jeddah,Saudi Arabia
,AT570,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 07:50,estimated,1756277400,1756277400.0,Mohammed V (CMN),CMN,,,,Tunis Carthage International Airport,TUN,departure,CMN,2025-08-26T13:57:29.706424,,1,,DTTA,Tunis,Tunisia
,AT932,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 07:55,estimated,1756277700,1756277700.0,Mohammed V (CMN),CMN,,,,Geneva International Airport,GVA,departure,CMN,2025-08-26T13:57:29.706443,,1,,LSGG,Geneva,Switzerland
,AT954,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 07:55,estimated,1756277700,1756277700.0,Mohammed V (CMN),CMN,,,,Milan Malpensa Airport,MXP,departure,CMN,2025-08-26T13:57:29.706461,,1,,LIMC,Milan,Italy
,AT206,RAM206,Royal Air Maroc,AT,RAM,,B789,,Estimated dep 08:00,estimated,1756278000,1756278000.0,Mohammed V (CMN),CMN,,,,Montreal Pierre Elliott Trudeau Airport,YUL,departure,CMN,2025-08-26T13:57:29.706483,,1,,CYUL,Montreal,Canada
,AT778,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 08:00,estimated,1756278000,1756278000.0,Mohammed V (CMN),CMN,,,,Paris Charles de Gaulle Airport,CDG,departure,CMN,2025-08-26T13:57:29.706502,,1,,LFPG,Paris,France
,AT718,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 08:05,estimated,1756278300,1756278300.0,Mohammed V (CMN),CMN,,,,Lyon Saint Exupery Airport,LYS,departure,CMN,2025-08-26T13:57:29.706522,,1,,LFLL,Lyon,France
,AT728,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 08:10,estimated,1756278600,1756278600.0,Mohammed V (CMN),CMN,,,,Marseille Provence Airport,MRS,departure,CMN,2025-08-26T13:57:29.706550,,1,,LFML,Marseille,France
,AT760,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 08:10,estimated,1756278600,1756278600.0,Mohammed V (CMN),CMN,,,,Paris Orly Airport,ORY,departure,CMN,2025-08-26T13:57:29.706571,,1,,LFPO,Paris,France
,AT1422,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756279500,,Mohammed V (CMN),CMN,,,,Dakhla Airport,VIL,departure,CMN,2025-08-26T13:57:29.706590,,1,,GMMH,Dakhla,Morocco
3be9eadf,FR4406,RYR34WV,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBJ,Estimated 14:39,estimated,1756214700,1756215552.0,Dole Jura Airport,DLE,LFGJ,Dole,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206485,,1,1,,,
3bea2fcd,FR3909,RYR121D,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMO,Estimated 14:30,estimated,1756215900,1756215040.0,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206522,,1,B16,,,
3be9f2cd,AF1076,AFR57BE,Air France,AF,AFR,Airbus A320-214,A320,F-HEPH,Estimated 15:04,estimated,1756216500,1756217088.0,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206534,,1,,,,
3be9e4c0,FR8113,RYR73SJ,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBB,Estimated 14:49,estimated,1756217400,1756216192.0,Rome Ciampino Airport,CIA,LIRA,Rome,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206548,,1,B8,,,
3bea1af5,AT749,RAM749G,Royal Air Maroc,AT,RAM,Boeing 737-86N,B738,CN-RGE,Delayed 15:56,delayed,1756217700,1756220160.0,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206561,,1,,,,
3be9a312,TK619,THY8TY,Turkish Airlines,TK,THY,Boeing 737 MAX 8,B38M,TC-LCI,Delayed 16:02,delayed,1756218600,1756220544.0,Istanbul Airport,IST,LTFM,Istanbul,Turkey,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206570,,1,,,,
3be9ca3f,FR7102,RYR7PE,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EGB,Estimated 15:15,estimated,1756219200,1756217728.0,Krakow John Paul II International Airport,KRK,EPKK,Krakow,Poland,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206582,,1,17-1,,,
,FR6763,RYR6763,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCQ,Scheduled,scheduled,1756220700,,Tangier Ibn Battouta Airport,TNG,GMTT,Tangier,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206593,,1,,,,
3bea108e,U22623,EZY34KW,easyJet (Europcar Livery),U2,EZY,Airbus A320-251N,A20N,G-UZLF,Estimated 16:04,estimated,1756221300,1756220672.0,London Luton Airport,LTN,EGGW,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206605,,,,,,
,TP1454,TAP1454,TAP Air Portugal,TP,TAP,Airbus A320-251N,A20N,CS-TVN,Scheduled,scheduled,1756221600,,Lisbon Humberto Delgado Airport,LIS,LPPT,Lisbon,Portugal,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206613,,1,41,,,
,FR8502,RYR8502,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EPD,Scheduled,scheduled,1756222200,,Errachidia Moulay Ali Cherif Airport,ERH,GMFK,Errachidia,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206624,,1,,,,
,QR1395,QTR1395,Qatar Airways,QR,QTR,Airbus A350-941,A359,A7-ALJ,Scheduled,scheduled,1756223100,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206631,,1,,,,
,PAV131,PAV131,Atmospherica Aviation,,AAN,Embraer Phenom 300E,E55P,OK-PHO,Scheduled,scheduled,1756223880,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206640,,,,,,
3bea59a1,VY8635,VLG5UL,Vueling,VY,VLG,Airbus A320-214,A320,EC-MAH,Scheduled,scheduled,1756224900,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206648,,1,,,,
,FR2239,RYR33ML,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDO,Scheduled,scheduled,1756226100,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206656,,1,,,,
,FR6721,RYR56GG,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDL,Scheduled,scheduled,1756227300,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206668,,1,,,,
,TO3222,TVF97DM,Transavia,HV,TRA,Boeing 737-8GP,B738,F-HUYZ,Scheduled,scheduled,1756227300,,Lyon Saint Exupery Airport,LYS,LFLL,Lyon,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206680,,1,,,,
,U24665,EJU18EN,easyJet,U2,EZY,Airbus A320-214,A320,OE-ICF,Scheduled,scheduled,1756227600,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206688,,,,,,
,AT413,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756228200,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206700,,1,,,,
,BA2812,EFW4LY,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUY,Scheduled,scheduled,1756228200,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206712,,1,,,,
,U24795,EJU36RB,easyJet,U2,EZY,Airbus A320-214,A320,OE-INO,Scheduled,scheduled,1756228800,,Nantes Atlantique Airport,NTE,LFRS,Nantes,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206720,,,,,,
,U25739,EZY5739,easyJet (NEO Livery),U2,EZY,Airbus A320-251N,A20N,G-UZHE,Scheduled,scheduled,1756228800,,London Southend Airport,SEN,EGMC,Southend,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206728,,,,,,
,FR6769,RYR256L,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DPH,Scheduled,scheduled,1756229100,,Tetuan Sania Ramel Airport,TTU,GMTN,Tetuan,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206741,,1,,,,
3bea35ca,DY1698,NOZ8UE,Norwegian (Freddie Mercury Livery),DY,NOZ,Boeing 737-8JP,B738,LN-ENP,Estimated 18:08,estimated,1756229400,1756228096.0,Oslo Gardermoen Airport,OSL,ENGM,Oslo,Norway,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206749,,1,,,,
,BY606,TOM606,TUI,X3,TUI,Boeing 737-8K5,B738,G-TUKW,Scheduled,scheduled,1756230300,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206757,,,,,,
,U28707,EZY94RM,easyJet,U2,EZY,Airbus A320-214,A320,G-EZUS,Scheduled,scheduled,1756230300,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206770,,,,,,
,U21769,EJU94QZ,easyJet (Berlin Livery),U2,EZY,Airbus A320-214,A320,OE-INI,Scheduled,scheduled,1756231200,,Nice Cote d'Azur Airport,NCE,LFMN,Nice,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206783,,,,,,
,HV5753,TRA40K,Transavia,HV,TRA,Airbus A321-251NX,A21N,PH-YHT,Scheduled,scheduled,1756231800,,Amsterdam Schiphol Airport,AMS,EHAM,Amsterdam,Netherlands,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206796,,1,,,,
,U26667,EZY54BX,easyJet,U2,EZY,Airbus A320-214,A320,G-EZPB,Scheduled,scheduled,1756231800,,Birmingham Airport,BHX,EGBB,Birmingham,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206804,,,,,,
,W62459,WZZ5GP,Wizz Air,W6,WZZ,Airbus A321-271NX,A21N,HA-LGN,Scheduled,scheduled,1756233900,,Budapest Ferenc Liszt International Airport,BUD,LHBP,Budapest,Hungary,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206811,,,,,,
,FR5035,RYR73VN,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EBV,Scheduled,scheduled,1756234200,,Valencia Airport,VLC,LEVC,Valencia,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206819,,1,,,,
,RK7870,RUK10YY,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKM,Scheduled,scheduled,1756234200,,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206829,,,,,,
,W46105,WMT6503,Wizz Air,W6,WZZ,Airbus A321-271NX,A21N,9H-WMD,Scheduled,scheduled,1756235400,,Rome Leonardo da Vinci Fiumicino Airport,FCO,LIRF,Rome,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206837,,,,,,
,FR6287,RYR4ZE,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EVI,Scheduled,scheduled,1756238100,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206845,,1,,,,
,BY536,TOM536,TUI,X3,TUI,Boeing 737-8K5,B738,G-FDZR,Scheduled,scheduled,1756239300,,Manchester Airport,MAN,EGCC,Manchester,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206857,,,,,,
,TO3124,TVF76ZQ,Transavia,HV,TRA,Boeing 737-8GJ,B738,F-GZHB,Scheduled,scheduled,1756240200,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206870,,1,,,,
,FR4008,RYR9TC,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-ENE,Scheduled,scheduled,1756240800,,Seville San Pablo Airport,SVQ,LEZL,Seville,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206879,,1,,,,
,TK621,THY6MT,Turkish Airlines,TK,THY,Boeing 737-9F2(ER),B739,TC-JYB,Scheduled,scheduled,1756241400,,Istanbul Airport,IST,LTFM,Istanbul,Turkey,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206887,,1,,,,
,FR5237,RYR200M,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QEH,Scheduled,scheduled,1756242900,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206896,,1,,,,
,VY7332,VLG75GT,Vueling,VY,VLG,Airbus A319-112,A319,EC-MIQ,Scheduled,scheduled,1756243200,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206904,,1,,,,
,TB7522,JAF79J,TUI,X3,TUI,Boeing 737-8K5,B738,OO-JEF,Scheduled,scheduled,1756245300,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206913,,1,,,,
,AF1776,AFR69PP,Air France,AF,AFR,Airbus A320-214,A320,F-HEPB,Scheduled,scheduled,1756246200,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206921,,1,,,,
,FR1596,RYR40UG,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBJ,Scheduled,scheduled,1756246800,,Cologne Bonn Airport,CGN,EDDK,Cologne,Germany,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206930,,1,,,,
,FR6791,RYR77SG,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DPH,Scheduled,scheduled,1756247400,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206938,,1,,,,
,FR3402,RYR62VJ,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EKS,Scheduled,scheduled,1756247700,,Milan Bergamo Orio al Serio International Airport,BGY,LIME,Milan,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206946,,1,,,,
,AT403,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756248000,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206954,,1,,,,
,FR4390,RYR1GG,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EBV,Scheduled,scheduled,1756249140,,Lisbon Humberto Delgado Airport,LIS,LPPT,Lisbon,Portugal,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206962,,1,,,,
,FR70,RYR53AV,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EVA,Scheduled,scheduled,1756250400,,Brussels South Charleroi Airport,CRL,EBCI,Brussels,Belgium,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206973,,1,,,,
,FR3494,RYR441J,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDL,Scheduled,scheduled,1756251600,,Marseille Provence Airport,MRS,LFML,Marseille,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206981,,1,,,,
,FR3904,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756276500,,Toulouse Blagnac Airport,TLS,LFBO,Toulouse,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.206992,,1,,,,
,FR827,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756276800,,Tenerife South Airport,TFS,GCTS,Tenerife,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207005,,1,,,,
,U21749,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756278300,,Nice Cote d'Azur Airport,NCE,LFMN,Nice,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207014,,,,,,
,U24477,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756278300,,Lyon Saint Exupery Airport,LYS,LFLL,Lyon,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207024,,,,,,
,FR8894,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756278600,,Milan Malpensa Airport,MXP,LIMC,Milan,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207033,,1,,,,
,FR6287,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756278900,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207040,,1,,,,
,U21557,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756278900,,Geneva International Airport,GVA,LSGG,Geneva,Switzerland,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207048,,,,,,
,FR8871,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756279500,,Pisa Galileo Galilei Airport,PSA,LIRP,Pisa,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207057,,1,,,,
,TO3204,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756280700,,Nantes Atlantique Airport,NTE,LFRS,Nantes,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207068,,1,,,,
,U23927,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756280700,,Milan Malpensa Airport,MXP,LIMC,Milan,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207080,,,,,,
,TO3016,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756281000,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207089,,1,,,,
,U28705,,easyJet,U2,EZY,,321,,Scheduled,scheduled,1756282200,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207100,,,,,,
,TB2581,,TUI,X3,TUI,Boeing 737 MAX 8,B38M,OO-TMT,Scheduled,scheduled,1756283100,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207112,,1,,,,
,RK3556,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756283700,,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207120,,,,,,
,AT409,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756283700,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207131,,1,,,,
,HV6533,,Transavia,HV,TRA,,73H,,Scheduled,scheduled,1756284600,,Eindhoven Airport,EIN,EHEH,Eindhoven,Netherlands,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207144,,1,,,,
,U22265,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756284600,,Manchester Airport,MAN,EGCC,Manchester,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207152,,,,,,
,AT641,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756284900,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207163,,1,,,,
,U23415,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756286400,,Liverpool John Lennon Airport,LPL,EGGP,Liverpool,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207172,,,,,,
,BA2810,,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUV,Scheduled,scheduled,1756287000,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207180,,1,,,,
,TP1452,,TAP Air Portugal,TP,TAP,,319,,Scheduled,scheduled,1756287000,,Lisbon Humberto Delgado Airport,LIS,LPPT,Lisbon,Portugal,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207189,,1,,,,
,TO3224,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756288500,,Lyon Saint Exupery Airport,LYS,LFLL,Lyon,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207198,,1,,,,
,FR3427,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756288800,,Palma de Mallorca Airport,PMI,LEPA,Palma de Mallorca,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207206,,1,,,,
,U22623,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756288800,,London Luton Airport,LTN,EGGW,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207214,,,,,,
,FR2239,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756290000,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207226,,1,,,,
,U26507,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756290300,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207234,,,,,,
,FR2216,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756290600,,Valencia Airport,VLC,LEVC,Valencia,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207245,,1,,,,
,FR3909,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756293600,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207253,,1,,,,
,IB1851,,Iberia,IB,IBE,,320,,Scheduled,scheduled,1756294200,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207262,,1,,,,
,TO3014,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756295100,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207273,,1,,,,
,AT411,,Royal Air Maroc,AT,RAM,,E90,,Scheduled,scheduled,1756295400,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207280,,1,,,,
,FR3844,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756296000,,Paris Beauvais-Tille Airport,BVA,LFOB,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207289,,1,,,,
,FR5443,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756296300,,Naples Airport,NAP,LIRN,Naples,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207297,,1,,,,
,U21253,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756297200,,Basel Mulhouse-Freiburg EuroAirport,BSL,LFSB,Basel,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207304,,,,,,
,U26739,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756297800,,Lisbon Humberto Delgado Airport,LIS,LPPT,Lisbon,Portugal,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207312,,,,,,
,FR5895,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756298100,,Eindhoven Airport,EIN,EHEH,Eindhoven,Netherlands,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207318,,1,,,,
,FR2558,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756300500,,Alicante Airport,ALC,LEAL,Alicante,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207326,,1,,,,
,FR4408,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756301700,,Paris Vatry Chalons Airport,XCR,LFOK,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207333,,1,,,,
,FR6730,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756302000,,Fes Saiss Airport,FEZ,GMFF,Fes,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207340,,1,,,,
,TB7602,,TUI Airlines Belgium,TB,JAF,,73H,,Scheduled,scheduled,1756302000,,Bologna Guglielmo Marconi Airport,BLQ,LIPE,Bologna,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207348,,1,,,,
,FR8113,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756302300,,Rome Ciampino Airport,CIA,LIRA,Rome,Italy,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207355,,1,,,,
,AF1076,,Air France,AF,AFR,,320,,Scheduled,scheduled,1756302900,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207362,,1,,,,
,AT749,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756304100,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207370,,1,,,,
